CODIGO,TRABALHO,COLECAO,ARTE/HOT,SERVICO_GERAL,SERVICO_ESPECIFICO,DATA,QUANTIDADE,PRECO_TOTAL,PRECO_UNIT
691,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,1400,310.55,0.22
9282,LIBELULAS,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,1400,310.55,0.22
9527,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,1400,310.55,0.22
9527,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,14/07/2025,1400,629.54,0.45
9336,LIBELULAS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,1320,292.81,0.22
592,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,1320,292.81,0.22
9732,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,1320,292.81,0.22
9732,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,14/07/2025,1320,608.14,0.46
9114,JARDIM,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,22/07/2025,2100,698.74,0.33
9626,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,22/07/2025,2100,698.74,0.33
9626,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,22/07/2025,2100,816.82,0.39
714,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,900,199.64,0.22
9299,LIBELULAS,COLEÇÃO 2026,AZUL,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,900,199.64,0.22
9749,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,900,199.64,0.22
9749,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,14/07/2025,900,523.28,0.58
1049,ORIGENS,COLEÇÃO 2026,TERRA,LAMINAÇÃO,LAM. FOSCA FR,22/07/2025,2000,525.46,0.26
9688,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,22/07/2025,2000,525.46,0.26
9688,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,22/07/2025,2000,777.08,0.39
9091,JARDIM,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,2300,604.28,0.26
9633,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,14/07/2025,2300,604.28,0.26
9633,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,14/07/2025,2300,1192.34,0.52
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,30/06/2025,225,400,1.78
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,88,211.20,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,289,490,1.70
,PROTOTIPO,COLEÇÃO 2026,AGENDA PLANNER JARDIM VERDE,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,30,72,2.40
,PROTOTIPO,COLEÇÃO 2026,CAPA CATÁLOGO COLEÇÃO 2026,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,29,69.70,2.40
,PROTOTIPO,COLEÇÃO 2026,AGENDA PRAIA CACHORRO,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,30,72,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,7,11.90,1.70
,PROTOTIPO,COLEÇÃO 2026,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,16/06/2025,30,51,1.70
,PROTOTIPO,COLEÇÃO 2026,JARDIM PRETO/AGENDA MELISSA,LAMINAÇÃO,LAM.SUPER FOSCA FR,23/06/2025,180,306,1.70
,PROTOTIPO,COLEÇÃO 2026,PROJETO COLAB/FICHARIO PRAIA/CACHORRO,LAMINAÇÃO,LAM.SUPER FOSCA FR,23/06/2025,40,96,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,08/07/2025,107,256.80,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,08/07/2025,783,490,0.63
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,22/07/2025,127,304.80,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,22/07/2025,64,153.60,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,22/07/2025,475,490,1.03
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,28/07/2025,335,490,1.46
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,11/08/2025,445,490,1.10
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,11/08/2025,400,400,1
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,18/08/2025,125,300,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,18/08/2025,660,490,0.74
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,18/08/2025,445,490,1.10
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/09/2025,20,48,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/09/2025,292,490,1.68
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/09/2025,188,451.20,2.40
,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/09/2025,250,490,1.96
