CODIGO,TRABALHO,COLECAO,ARTE/HOT,SERVICO_GERAL,SERVICO_ESPECIFICO,DATA,QUANTIDADE,PRECO_TOTAL,PRECO_UNIT
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C8,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1700,1052.3,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C8,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,1700,425.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C0,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1700,1052.3,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C0,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,1700,425.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C7,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,2000,1014.0,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C7,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,2000,480.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,220.0,220.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C6,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,2000,1014.0,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C6,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,2000,480.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,220.0,220.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D5,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1500,760.5,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D5,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,1500,360.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,220.0,220.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C9,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,3000,1521.0,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C9,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,3000,720.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,220.0,220.0
6359,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1200,1800.0,1.5
7370,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1300,962.0,0.74
6649,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1500,350.0,0.23
6595,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1200,888.0,0.74
6564,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1500,1110.0,0.74
3976,MELISSA,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-04-07,1200,888.0,0.74
6571,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1300,962.0,0.74
6199,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1650,1221.0,0.74
6267,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1270,939.8,0.74
6557,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1300,350.0,0.27
6175,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1500,1110.0,0.74
6243,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1300,962.0,0.74
5901,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1450,350.0,0.24
5932,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1100,350.0,0.32
6205,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1450,1073.0,0.74
6540,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1200,888.0,0.74
6533,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1500,525.0,0.35
7394,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,800,740.0,0.93
6168,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1500,1110.0,0.74
6618,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-04-07,1500,1110.0,0.74
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,E5,LAMINAÇÃO,LAM. FOSCA FR,2024-10-07,1500,928.5,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,E5,VERNIZ,VERNIZ LOCALIZADO,2024-10-07,1500,375.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-10-07,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D0,LAMINAÇÃO,LAM. FOSCA FR,2024-10-07,1000,619.0,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D0,VERNIZ,VERNIZ LOCALIZADO,2024-10-07,1000,250.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-10-07,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,E6,LAMINAÇÃO,LAM. FOSCA FR,2024-10-07,1200,742.8,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,E6,VERNIZ,VERNIZ LOCALIZADO,2024-10-07,1200,300.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-10-07,1,230.0,230.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-10-07,230,450.0,1.96
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-10-07,28,61.6,2.2
5970,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1500,2250.0,1.5
7349,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1000,1500.0,1.5
6397,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1300,1950.0,1.5
5819,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1350,2025.0,1.5
5956,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1200,1800.0,1.5
6366,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1200,1800.0,1.5
6847,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1200,888.0,0.74
6601,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1450,1073.0,0.74
6632,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1300,962.0,0.74
6212,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1500,1110.0,0.74
6694,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1480,1095.2,0.74
7509,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1000,740.0,0.74
6526,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1500,1110.0,0.74
6298,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1270,939.8,0.74
7424,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,800,740.0,0.93
6250,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1550,1147.0,0.74
5918,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1450,1073.0,0.74
6236,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1370,1013.8,0.74
5925,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1600,1184.0,0.74
7042,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1000,740.0,0.74
5895,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1000,740.0,0.74
6151,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1450,1073.0,0.74
6229,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-10-07,1900,1406.0,0.74
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-18,287,450.0,1.57
3907,KRAFT,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-07-18,1100,814.0,0.74
6588,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1150,851.0,0.74
7387,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,700,740.0,1.06
7479,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1100,814.0,0.74
7080,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1500,1110.0,0.74
7035,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,470,740.0,1.57
6823,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1000,740.0,0.74
3945,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1100,814.0,0.74
3952,KRAFT,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-07-18,1200,888.0,0.74
7486,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,700,740.0,1.06
6816,KRAFT,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1000,740.0,0.74
3921,KRAFT,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-07-18,850,740.0,0.87
5567,BOSSA NOVA,FRESCOR 2024,,HOT,HOT STAMPING,2024-07-18,1200,888.0,0.74
5574,BOSSA NOVA,FRESCOR 2024,,HOT,HOT STAMPING,2024-07-18,1200,888.0,0.74
6885,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1400,1036.0,0.74
7004,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,800,740.0,0.93
7189,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1000,740.0,0.74
5529.5543,BOSSA NOVA,FRESCOR 2024,,HOT,HOT STAMPING,2024-07-18,1200,888.0,0.74
6625,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1300,962.0,0.74
6724,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1000,350.0,0.35
6878,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1000,740.0,0.74
7233,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,830,740.0,0.89
7059,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1200,888.0,0.74
6854,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1050,350.0,0.33
6830,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1000,740.0,0.74
7226,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,800,740.0,0.93
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,2024-07-18,1200,350.0,0.29
4027,MELISSA,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-07-18,1500,350.0,0.23
1873,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,2024-07-18,1000,740.0,0.74
6977,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1230,1845.0,1.5
7172,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1200,1800.0,1.5
6861,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,800,1500.0,1.88
6700,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1250,1875.0,1.5
6762,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1400,2100.0,1.5
6960,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1300,1924.0,1.48
6960,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-18,1300,1924.0,1.48
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-25,425,450.0,1.06
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-25,239,450.0,1.88
7226,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-25,690,740.0,1.07
7097,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-25,850,350.0,0.41
3976,MELISSA,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-07-25,1200,888.0,0.74
6878,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-25,500,740.0,1.48
7059,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-25,700,740.0,1.06
6854,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-25,500,350.0,0.7
6724,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-25,500,350.0,0.7
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,2024-07-25,320,350.0,1.09
não especificado,MELISSA,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-07-30,800,350.0,0.44
não especificado,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-07-30,720,740.0,1.03
não especificado,BOSSA NOVA,2024,,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-30,40,88.0,2.2
não especificado,BOSSA NOVA,2024,,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-30,150,330.0,2.2
não especificado,PERSONALIZADO,2024,,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-30,9,19.8,2.2
não especificado,PERSONALIZADO,2024,,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-30,562,450.0,0.8
não especificado,BEBE,ALBUM DO BEBÊ,ALBUM DO BEBÊ,LAMINAÇÃO,LAM. FOSCA FR,2024-07-30,1400,642.6,0.46
não especificado,BEBE,ALBUM DO BEBÊ,ALBUM DO BEBÊ,LAMINAÇÃO,LAM. FOSCA FR,2024-07-30,650,360.0,0.55
não especificado,BEBE,ALBUM DO BEBÊ,ALBUM DO BEBÊ,LAMINAÇÃO,LAM. FOSCA FR,2024-07-30,296,360.0,1.22
não especificado,BEBE,ALBUM DO BEBÊ,ALBUM DO BEBÊ,LAMINAÇÃO,LAM. FOSCA FR,2024-07-30,1400,866.6,0.62
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-08,512,450.0,0.88
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-08,393,450.0,1.15
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-08,220,450.0,2.05
7042,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,310,740.0,2.39
7394,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,370,740.0,2.0
5543/5529,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,600,740.0,1.23
5567,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,300,740.0,2.47
3976,MELISSA,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-06-08,490,740.0,1.51
7189,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,210,740.0,3.52
6977,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,1200,1800.0,1.5
7488,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,630,1500.0,2.38
6700,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,270,1500.0,5.56
6861,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,780,1500.0,1.92
6991,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,570,1500.0,2.63
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,F9,LAMINAÇÃO,LAM. FOSCA FR,2024-06-08,1500,928.5,0.62
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,F9,VERNIZ,VERNIZ LOCALIZADO,2024-06-08,1500,375.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-08,1,230.0,230.0
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,F1,LAMINAÇÃO,LAM. FOSCA FR,2024-06-08,3200,1980.8,0.62
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,F1,VERNIZ,VERNIZ LOCALIZADO,2024-06-08,3200,800.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-08,1,230.0,230.0
7172,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,700,1500.0,2.14
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-08,338,450.0,1.33
7165,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-08,720,1500.0,2.08
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-13,70,154.0,2.2
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-13,150,330.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-13,110,242.0,2.2
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F4/F5/F6/F7,LAMINAÇÃO,LAM. FOSCA FR,2024-08-13,7130,4413.47,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,2024-08-13,750,373.5,0.5
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F0,LAMINAÇÃO,LAM. FOSCA FR,2024-08-13,3320,2055.08,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F0,VERNIZ,VERNIZ LOCALIZADO,2024-08-13,3320,830.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-13,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F3,LAMINAÇÃO,LAM. FOSCA FR,2024-08-13,2300,1423.7,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F3,VERNIZ,VERNIZ LOCALIZADO,2024-08-13,2300,575.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-13,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D0/C0,LAMINAÇÃO,LAM. FOSCA FR,2024-08-13,1480,916.12,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D0/C0,VERNIZ,VERNIZ LOCALIZADO,2024-08-13,1480,370.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-13,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F2,LAMINAÇÃO,LAM. FOSCA FR,2024-08-13,3000,1857.0,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,F2,VERNIZ,VERNIZ LOCALIZADO,2024-08-13,3000,750.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-13,1,230.0,230.0
7646,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-13,3180,2353.2,0.74
7707,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-13,3100,2294.0,0.74
7134,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-13,2300,1702.0,0.74
3983,MELISSA,COLEÇÃO 2024,,HOT,HOT STAMPING,2024-08-13,1500,1110.0,0.74
7578,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-13,3200,672.0,0.21
7585,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-13,3100,651.0,0.21
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,2024-08-13,1500,350.0,0.23
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-20,76,167.2,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-20,360,450.0,1.25
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-08-20,4710,2915.49,0.62
1873,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,2024-08-20,1500,1110.0,0.74
7110,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,2000,3000.0,1.5
7684,KEMILY,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,1000,350.0,0.35
7639,KEMILY,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,1000,350.0,0.35
7615,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,2000,3000.0,1.5
7554,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,1850,2775.0,1.5
7677,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,2160,3240.0,1.5
7691,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,3300,2442.0,0.74
7653,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,3300,2442.0,0.74
7158,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,1540,1139.6,0.74
7721,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,1550,1147.0,0.74
5523/5543,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,1500,1110.0,0.74
5505/5499,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-08-20,740,740.0,1.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-08-26,450,360.0,0.8
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-08-26,7580,3600.5,0.48
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-26,23,50.6,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,HOT,HOT STAMPING,2024-03-09,14500,11455.0,0.79
não especificado,CADERNO ORGANIZADOR,AVULSO,FORRO,LAMINAÇÃO,LAM. FOSCA FR,2024-03-09,7110,4763.7,0.67
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-09,7,15.4,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-09,29,63.8,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-09,15,33.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-11-09,244,450.0,1.84
6281,MELISSA,COLEÇÃO 2025,,VERNIZ,VERNIZ LOCALIZADO,2024-11-09,1140,250.8,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-11-09,1,200.0,200.0
6281,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,1140,843.6,0.74
6557,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,970,350.0,0.36
7097,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,340,350.0,1.03
6564,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,1800,1332.0,0.74
6601,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,410,740.0,1.8
7509,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,317,740.0,2.33
6298,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,200,740.0,3.7
6526,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,420,740.0,1.76
6168,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,178,740.0,4.16
6212,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,622,740.0,1.19
6878,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,250,740.0,2.96
6175,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,165,740.0,4.48
6243,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,365,740.0,2.03
6571,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,1660,1228.4,0.74
6236,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,810,740.0,0.91
5505/5499,BOSSA NOVA,FRESCOR 2024,,HOT,HOT STAMPING,2024-11-09,450,740.0,1.64
6267,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,950,740.0,0.78
6199,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,1600,1184.0,0.74
6595,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-11-09,700,740.0,1.06
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-09-17,360,450.0,1.25
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-09-17,19,41.8,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-09-17,40,88.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-09-17,29,63.8,2.2
5826,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-09-17,300,1500.0,5.0
6366,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-09-17,680,1500.0,2.21
6380,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-09-17,580,1500.0,2.59
6359,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-09-17,150,1500.0,10.0
5963,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-09-17,800,1500.0,1.88
